x spline sin
3.810000000000000e-01 3.722692769622074e-01 3.718489484335625e-01
3.820000000000000e-01 3.735262577296304e-01 3.727770556052249e-01
3.830000000000000e-01 3.746906790102437e-01 3.737047899998627e-01
3.840000000000000e-01 3.757618080990388e-01 3.746321506897417e-01
3.850000000000000e-01 3.767389122910074e-01 3.755591367475012e-01
3.860000000000000e-01 3.776212588811412e-01 3.764857472461553e-01
3.870000000000000e-01 3.784081151644318e-01 3.774119812590935e-01
3.880000000000000e-01 3.790987484358709e-01 3.783378378600818e-01
3.890000000000000e-01 3.796924259904502e-01 3.792633161232639e-01
3.900000000000000e-01 3.801884151231614e-01 3.801884151231614e-01
3.900000000000000e-01 3.801884151231614e-01 3.801884151231614e-01
3.910000000000000e-01 3.815670195274231e-01 3.811131339346756e-01
3.920000000000000e-01 3.828464321008829e-01 3.820374716330874e-01
3.930000000000000e-01 3.840258821396156e-01 3.829614272940596e-01
3.940000000000000e-01 3.851045989396956e-01 3.838849999936363e-01
3.950000000000000e-01 3.860818117971977e-01 3.848081888082450e-01
3.960000000000000e-01 3.869567500081964e-01 3.857309928146970e-01
3.970000000000000e-01 3.877286428687664e-01 3.866534110901884e-01
3.980000000000000e-01 3.883967196749824e-01 3.875754427123008e-01
3.990000000000000e-01 3.889602097229188e-01 3.884970867590029e-01
4.000000000000000e-01 3.894183423086505e-01 3.894183423086505e-01
4.000000000000000e-01 3.894183423086505e-01 3.894183423086505e-01
4.010000000000000e-01 3.908283764129014e-01 3.903392084399883e-01
4.020000000000000e-01 3.921314727274410e-01 3.912596842321502e-01
4.030000000000000e-01 3.933268216286882e-01 3.921797687646605e-01
4.040000000000000e-01 3.944136134930619e-01 3.930994611174347e-01
4.050000000000000e-01 3.953910386969812e-01 3.940187603707804e-01
4.060000000000000e-01 3.962582876168650e-01 3.949376656053987e-01
4.070000000000000e-01 3.970145506291321e-01 3.958561759023843e-01
4.080000000000000e-01 3.976590181102015e-01 3.967742903432270e-01
4.090000000000000e-01 3.981908804364921e-01 3.976920080098124e-01
4.100000000000000e-01 3.986093279844229e-01 3.986093279844229e-01
4.100000000000000e-01 3.986093279844229e-01 3.986093279844229e-01
4.110000000000000e-01 4.000524663875836e-01 3.995262493497387e-01
4.120000000000000e-01 4.013805309289904e-01 4.004427711888384e-01
4.130000000000000e-01 4.025926721488307e-01 4.013588925852002e-01
4.140000000000000e-01 4.036880405872915e-01 4.022746126227030e-01
4.150000000000000e-01 4.046657867845601e-01 4.031899303856267e-01
4.160000000000000e-01 4.055250612808237e-01 4.041048449586535e-01
4.170000000000000e-01 4.062650146162692e-01 4.050193554268691e-01
4.180000000000000e-01 4.068847973310841e-01 4.059334608757630e-01
4.190000000000000e-01 4.073835599654553e-01 4.068471603912299e-01
4.200000000000000e-01 4.077604530595701e-01 4.077604530595702e-01
4.200000000000000e-01 4.077604530595701e-01 4.077604530595701e-01
4.210000000000000e-01 4.092384119344025e-01 4.086733379674914e-01
4.220000000000000e-01 4.105927616008287e-01 4.095858142021088e-01
4.230000000000000e-01 4.118226118505121e-01 4.104978808509461e-01
4.240000000000000e-01 4.129270724751161e-01 4.114095370019368e-01
4.250000000000000e-01 4.139052532663037e-01 4.123207817434247e-01
4.260000000000000e-01 4.147562640157383e-01 4.132316141641653e-01
4.270000000000000e-01 4.154792145150831e-01 4.141420333533262e-01
4.280000000000000e-01 4.160732145560012e-01 4.150520384004882e-01
4.290000000000000e-01 4.165373739301561e-01 4.159616283956463e-01
4.300000000000000e-01 4.168708024292108e-01 4.168708024292108e-01
4.300000000000000e-01 4.168708024292108e-01 4.168708024292108e-01
4.310000000000000e-01 4.183853393366536e-01 4.177795595920075e-01
4.320000000000000e-01 4.197673232959143e-01 4.186878989752795e-01
4.330000000000000e-01 4.210158224422474e-01 4.195958196706874e-01
4.340000000000000e-01 4.221299049109077e-01 4.205033207703106e-01
4.350000000000000e-01 4.231086388371498e-01 4.214104013666480e-01
4.360000000000000e-01 4.239510923562282e-01 4.223170605526193e-01
4.370000000000000e-01 4.246563336033977e-01 4.232232974215651e-01
4.380000000000000e-01 4.252234307139131e-01 4.241291110672488e-01
4.390000000000000e-01 4.256514518230288e-01 4.250345005838568e-01
4.400000000000000e-01 4.259394650659996e-01 4.259394650659996e-01
4.400000000000000e-01 4.259394650659996e-01 4.259394650659996e-01
4.410000000000000e-01 4.274923787638620e-01 4.268440036087128e-01
4.420000000000000e-01 4.289033783063290e-01 4.277481153074580e-01
4.430000000000000e-01 4.301714892688957e-01 4.286517992581236e-01
4.440000000000000e-01 4.312957372270571e-01 4.295550545570256e-01
4.450000000000000e-01 4.322751477563080e-01 4.304578803009089e-01
4.460000000000000e-01 4.331087464321435e-01 4.313602755869477e-01
4.470000000000000e-01 4.337955588300585e-01 4.322622395127468e-01
4.480000000000000e-01 4.343346105255480e-01 4.331637711763425e-01
4.490000000000000e-01 4.347249270941069e-01 4.340648696762031e-01
4.500000000000000e-01 4.349655341112302e-01 4.349655341112302e-01
4.500000000000000e-01 4.349655341112302e-01 4.349655341112302e-01
4.510000000000000e-01 4.365586643571275e-01 4.358657635807595e-01
4.520000000000000e-01 4.380000927441305e-01 4.367655571845614e-01
4.530000000000000e-01 4.392888013892854e-01 4.376649140228426e-01
4.540000000000000e-01 4.404237724096389e-01 4.385638331962463e-01
4.550000000000000e-01 4.414039879222369e-01 4.394623138058533e-01
4.560000000000000e-01 4.422284300441261e-01 4.403603549531830e-01
4.570000000000000e-01 4.428960808923526e-01 4.412579557401946e-01
4.580000000000000e-01 4.434059225839629e-01 4.421551152692872e-01
4.590000000000000e-01 4.437569372360031e-01 4.430518326433013e-01
4.600000000000000e-01 4.439481069655198e-01 4.439481069655198e-01
4.600000000000000e-01 4.439481069655198e-01 4.439481069655198e-01
4.610000000000000e-01 4.455833343139328e-01 4.448439373396683e-01
4.620000000000000e-01 4.470566366215709e-01 4.457393228699165e-01
4.630000000000000e-01 4.483669516531366e-01 4.466342626608789e-01
4.640000000000000e-01 4.495132171733321e-01 4.475287558176159e-01
4.650000000000000e-01 4.504943709468600e-01 4.484228014456345e-01
4.660000000000000e-01 4.513093507384226e-01 4.493163986508889e-01
4.670000000000000e-01 4.519570943127224e-01 4.502095465397821e-01
4.680000000000000e-01 4.524365394344616e-01 4.511022442191663e-01
4.690000000000000e-01 4.527466238683428e-01 4.519944907963439e-01
4.700000000000000e-01 4.528862853790683e-01 4.528862853790683e-01
4.700000000000000e-01 4.528862853790683e-01 4.528862853790683e-01
4.710000000000000e-01 4.545655309723945e-01 4.537776270755451e-01
4.720000000000000e-01 4.560721839306585e-01 4.546685149944327e-01
4.730000000000000e-01 4.574051367772517e-01 4.555589482448431e-01
4.740000000000000e-01 4.585632820355653e-01 4.564489259363432e-01
4.750000000000000e-01 4.595455122289905e-01 4.573384471789555e-01
4.760000000000000e-01 4.603507198809185e-01 4.582275110831587e-01
4.770000000000000e-01 4.609777975147406e-01 4.591161167598890e-01
4.780000000000000e-01 4.614256376538479e-01 4.600042633205408e-01
4.790000000000000e-01 4.616931328216315e-01 4.608919498769676e-01
4.800000000000000e-01 4.617791755414830e-01 4.617791755414829e-01
4.800000000000000e-01 4.617791755414829e-01 4.617791755414829e-01
4.810000000000000e-01 4.635044008949413e-01 4.626659394268611e-01
4.820000000000000e-01 4.650459127220369e-01 4.635522406463385e-01
4.830000000000000e-01 4.664025574209483e-01 4.644380783136139e-01
4.840000000000000e-01 4.675731813898539e-01 4.653234515428497e-01
4.850000000000000e-01 4.685566310269322e-01 4.662083594486727e-01
4.860000000000000e-01 4.693517527303615e-01 4.670928011461751e-01
4.870000000000000e-01 4.699573928983203e-01 4.679767757509153e-01
4.880000000000000e-01 4.703723979289870e-01 4.688602823789187e-01
4.890000000000000e-01 4.705956142205401e-01 4.697433201466789e-01
4.900000000000000e-01 4.706258881711580e-01 4.706258881711580e-01
4.900000000000000e-01 4.706258881711580e-01 4.706258881711580e-01
4.910000000000000e-01 4.723990949514013e-01 4.715079855697882e-01
4.920000000000000e-01 4.739770051831584e-01 4.723896114604721e-01
4.930000000000000e-01 4.753584182607002e-01 4.732707649615839e-01
4.940000000000000e-01 4.765421335782974e-01 4.741514451919702e-01
4.950000000000000e-01 4.775269505302207e-01 4.750316512709508e-01
4.960000000000000e-01 4.783116685107408e-01 4.759113823183197e-01
4.970000000000000e-01 4.788950869141282e-01 4.767906374543460e-01
4.980000000000000e-01 4.792760051346540e-01 4.776694157997745e-01
4.990000000000000e-01 4.794532225665887e-01 4.785477164758271e-01
5.000000000000000e-01 4.794255386042031e-01 4.794255386042030e-01
5.000000000000000e-01 4.794255386042030e-01 4.794255386042030e-01
5.010000000000000e-01 4.812487684014791e-01 4.803028813070803e-01
5.020000000000000e-01 4.828646477157247e-01 4.811797437071163e-01
5.030000000000000e-01 4.842719280639592e-01 4.820561249274487e-01
5.040000000000000e-01 4.854693609632019e-01 4.829320240916963e-01
5.050000000000000e-01 4.864556979304720e-01 4.838074403239602e-01
5.060000000000000e-01 4.872296904827887e-01 4.846823727488240e-01
5.070000000000000e-01 4.877900901371713e-01 4.855568204913554e-01
5.080000000000000e-01 4.881356484106392e-01 4.864307826771068e-01
5.090000000000000e-01 4.882651168202115e-01 4.873042584321161e-01
5.100000000000000e-01 4.881772468829075e-01 4.881772468829075e-01
5.100000000000000e-01 4.881772468829075e-01 4.881772468829075e-01
5.110000000000000e-01 4.900525809766059e-01 4.890497471564927e-01
5.120000000000000e-01 4.917080310123709e-01 4.899217583803716e-01
5.130000000000000e-01 4.931422997621264e-01 4.907932796825329e-01
5.140000000000000e-01 4.943540899977959e-01 4.916643101914553e-01
5.150000000000000e-01 4.953421044913033e-01 4.925348490361087e-01
5.160000000000000e-01 4.961050460145721e-01 4.934048953459539e-01
5.170000000000000e-01 4.966416173395263e-01 4.942744482509450e-01
5.180000000000000e-01 4.969505212380891e-01 4.951435068815290e-01
5.190000000000000e-01 4.970304604821848e-01 4.960120703686474e-01
5.200000000000000e-01 4.968801378437368e-01 4.968801378437367e-01
5.200000000000000e-01 4.968801378437367e-01 4.968801378437367e-01
5.210000000000000e-01 4.988096969611428e-01 4.977477084387296e-01
5.220000000000000e-01 5.005063501325649e-01 4.986147812860556e-01
5.230000000000000e-01 5.019687505226392e-01 4.994813555186418e-01
5.240000000000000e-01 5.031955512960017e-01 5.003474302699141e-01
5.250000000000000e-01 5.041854056172884e-01 5.012130046737979e-01
5.260000000000000e-01 5.049369666511353e-01 5.020780778647187e-01
5.270000000000000e-01 5.054488875621787e-01 5.029426489776035e-01
5.280000000000000e-01 5.057198215150542e-01 5.038067171478813e-01
5.290000000000000e-01 5.057484216743984e-01 5.046702815114839e-01
5.300000000000000e-01 5.055333412048469e-01 5.055333412048469e-01
5.300000000000000e-01 5.055333412048469e-01 5.055333412048469e-01
5.310000000000000e-01 5.075192852729195e-01 5.063958953649110e-01
5.320000000000000e-01 5.092588045776975e-01 5.072579431291219e-01
5.330000000000000e-01 5.107505018201459e-01 5.081194836354319e-01
5.340000000000000e-01 5.119929797012297e-01 5.089805160223007e-01
5.350000000000000e-01 5.129848409219139e-01 5.098410394286959e-01
5.360000000000000e-01 5.137246881831632e-01 5.107010529940940e-01
5.370000000000000e-01 5.142111241859431e-01 5.115605558584818e-01
5.380000000000000e-01 5.144427516312179e-01 5.124195471623563e-01
5.390000000000000e-01 5.144181732199531e-01 5.132780260467263e-01
5.400000000000000e-01 5.141359916531132e-01 5.141359916531132e-01
5.400000000000000e-01 5.141359916531132e-01 5.141359916531132e-01
5.410000000000000e-01 5.161805195430886e-01 5.149934431235511e-01
5.420000000000000e-01 5.179645983653343e-01 5.158503796005889e-01
5.430000000000000e-01 5.194867795067307e-01 5.167068002272901e-01
5.440000000000000e-01 5.207456143541576e-01 5.175627041472340e-01
5.450000000000000e-01 5.217396542944956e-01 5.184180905045170e-01
5.460000000000000e-01 5.224674507146250e-01 5.192729584437527e-01
5.470000000000000e-01 5.229275550014257e-01 5.201273071100732e-01
5.480000000000000e-01 5.231185185417782e-01 5.209811356491300e-01
5.490000000000000e-01 5.230388927225627e-01 5.218344432070944e-01
5.500000000000000e-01 5.226872289306592e-01 5.226872289306592e-01
5.500000000000000e-01 5.226872289306592e-01 5.226872289306592e-01
5.510000000000000e-01 5.247925781952766e-01 5.235394919670386e-01
5.520000000000000e-01 5.266229401026038e-01 5.243912314639697e-01
5.530000000000000e-01 5.281768138811587e-01 5.252424465697130e-01
5.540000000000000e-01 5.294526987594584e-01 5.260931364330534e-01
5.550000000000000e-01 5.304490939660207e-01 5.269433002033014e-01
5.560000000000000e-01 5.311644987293631e-01 5.277929370302931e-01
5.570000000000001e-01 5.315974122780029e-01 5.286420460643916e-01
5.580000000000001e-01 5.317463338404580e-01 5.294906264564881e-01
5.590000000000001e-01 5.316097626452455e-01 5.303386773580023e-01
5.600000000000001e-01 5.311861979208834e-01 5.311861979208834e-01
5.600000000000001e-01 5.311861979208834e-01 5.311861979208834e-01
5.610000000000001e-01 5.333546445240130e-01 5.320331872976108e-01
5.620000000000001e-01 5.352330430586935e-01 5.328796446411953e-01
5.630000000000001e-01 5.368198397571083e-01 5.337255691051795e-01
5.640000000000001e-01 5.381134808514407e-01 5.345709598436391e-01
5.650000000000001e-01 5.391124125738740e-01 5.354158160111834e-01
5.660000000000001e-01 5.398150811565915e-01 5.362601367629563e-01
5.670000000000001e-01 5.402199328317765e-01 5.371039212546371e-01
5.680000000000001e-01 5.403254138316123e-01 5.379471686424414e-01
5.690000000000001e-01 5.401299703882821e-01 5.387898780831220e-01
5.700000000000001e-01 5.396320487339693e-01 5.396320487339693e-01
5.700000000000001e-01 5.396320487339693e-01 5.396320487339693e-01
5.710000000000001e-01 5.418659067724165e-01 5.404736797528129e-01
5.720000000000001e-01 5.437941252364242e-01 5.413147702980217e-01
5.730000000000001e-01 5.454150965303528e-01 5.421553195285054e-01
5.740000000000001e-01 5.467272130585620e-01 5.429953266037146e-01
5.750000000000001e-01 5.477288672254120e-01 5.438347906836426e-01
5.760000000000001e-01 5.484184514352627e-01 5.446737109288252e-01
5.770000000000001e-01 5.487943580924743e-01 5.455120865003423e-01
5.780000000000001e-01 5.488549796014066e-01 5.463499165598183e-01
5.790000000000001e-01 5.485987083664196e-01 5.471872002694232e-01
5.800000000000001e-01 5.480239367918737e-01 5.480239367918737e-01
5.800000000000000e-01 5.480239367918736e-01 5.480239367918736e-01
5.810000000000000e-01 5.503255582091193e-01 5.488601252904327e-01
5.820000000000000e-01 5.523054094428774e-01 5.496957649289124e-01
5.830000000000000e-01 5.539618282448596e-01 5.505308548716729e-01
5.840000000000000e-01 5.552931523667776e-01 5.513653942836244e-01
5.850000000000000e-01 5.562977195603426e-01 5.521993823302276e-01
5.860000000000000e-01 5.569738675772666e-01 5.530328181774945e-01
5.870000000000000e-01 5.573199341692612e-01 5.538657009919893e-01
5.880000000000000e-01 5.573342570880377e-01 5.546980299408292e-01
5.890000000000000e-01 5.570151740853082e-01 5.555298041916854e-01
5.900000000000000e-01 5.563610229127838e-01 5.563610229127838e-01
5.900000000000000e-01 5.563610229127838e-01 5.563610229127838e-01
5.910000000000000e-01 5.587327972044110e-01 5.571916852729055e-01
5.920000000000000e-01 5.607661233590445e-01 5.580217904413884e-01
5.930000000000000e-01 5.624592836577732e-01 5.588513375881274e-01
5.940000000000000e-01 5.638105603816864e-01 5.596803258835754e-01
5.950000000000000e-01 5.648182358118734e-01 5.605087544987442e-01
5.960000000000000e-01 5.654805922294233e-01 5.613366226052051e-01
5.970000000000000e-01 5.657959119154251e-01 5.621639293750903e-01
5.980000000000000e-01 5.657624771509684e-01 5.629906739810929e-01
5.990000000000000e-01 5.653785702171420e-01 5.638168555964684e-01
6.000000000000000e-01 5.646424733950355e-01 5.646424733950354e-01
6.000000000000000e-01 5.646424733950354e-01 5.646424733950354e-01
6.010000000000000e-01 5.670868273055794e-01 5.654675265511759e-01
6.020000000000000e-01 5.691754996084692e-01 5.662920142398371e-01
6.030000000000000e-01 5.709067163032421e-01 5.671159356365312e-01
6.040000000000000e-01 5.722787033894349e-01 5.679392899173369e-01
6.050000000000000e-01 5.732896868665844e-01 5.687620762589001e-01
6.060000000000000e-01 5.739378927342279e-01 5.695842938384343e-01
6.070000000000000e-01 5.742215469919023e-01 5.704059418337222e-01
6.080000000000000e-01 5.741388756391447e-01 5.712270194231158e-01
6.090000000000000e-01 5.736881046754920e-01 5.720475257855376e-01
6.100000000000000e-01 5.728674601004814e-01 5.728674601004813e-01
6.100000000000000e-01 5.728674601004813e-01 5.728674601004813e-01
6.110000000000000e-01 5.753868573114299e-01 5.736868215480125e-01
6.120000000000000e-01 5.775327758248561e-01 5.745056093087701e-01
6.130000000000000e-01 5.793033845550586e-01 5.753238225639662e-01
6.140000000000000e-01 5.806968524163362e-01 5.761414604953877e-01
6.150000000000000e-01 5.817113483229875e-01 5.769585222853968e-01
6.160000000000000e-01 5.823450411893113e-01 5.777750071169316e-01
6.170000000000000e-01 5.825960999296064e-01 5.785909141735075e-01
6.180000000000000e-01 5.824626934581711e-01 5.794062426392174e-01
6.190000000000000e-01 5.819429906893046e-01 5.802209916987329e-01
6.200000000000000e-01 5.810351605373052e-01 5.810351605373051e-01
6.200000000000000e-01 5.810351605373051e-01 5.810351605373051e-01
6.210000000000000e-01 5.836321013459632e-01 5.818487483407652e-01
6.220000000000000e-01 5.858371947186108e-01 5.826617542955254e-01
6.230000000000000e-01 5.876485516880720e-01 5.834741775885799e-01
6.240000000000000e-01 5.890642832871702e-01 5.842860174075054e-01
6.250000000000000e-01 5.900825005487295e-01 5.850972729404622e-01
6.260000000000000e-01 5.907013145055732e-01 5.859079433761948e-01
6.270000000000000e-01 5.909188361905253e-01 5.867180279040328e-01
6.280000000000000e-01 5.907331766364097e-01 5.875275257138919e-01
6.290000000000000e-01 5.901424468760498e-01 5.883364359962742e-01
6.300000000000000e-01 5.891447579422695e-01 5.891447579422695e-01
6.300000000000000e-01 5.891447579422695e-01 5.891447579422695e-01
6.310000000000000e-01 5.918217789311911e-01 5.899524907435560e-01
6.320000000000000e-01 5.940880041422902e-01 5.907596335924009e-01
6.330000000000000e-01 5.959414859383414e-01 5.915661856816614e-01
6.340000000000000e-01 5.973802766821186e-01 5.923721462047856e-01
6.350000000000000e-01 5.984024287363964e-01 5.931775143558129e-01
6.360000000000000e-01 5.990059944639489e-01 5.939822893293754e-01
6.370000000000000e-01 5.991890262275503e-01 5.947864703206979e-01
6.380000000000000e-01 5.989495763899754e-01 5.955900565255997e-01
6.390000000000000e-01 5.982856973139977e-01 5.963930471404946e-01
6.400000000000000e-01 5.971954413623921e-01 5.971954413623921e-01
6.400000000000000e-01 5.971954413623921e-01 5.971954413623921e-01
6.410000000000000e-01 5.999551150590687e-01 5.979972383888980e-01
6.420000000000000e-01 6.022844571549236e-01 5.987984374182153e-01
6.430000000000000e-01 6.041814605619890e-01 5.995990376491450e-01
6.440000000000000e-01 6.056441181922969e-01 6.003990382810872e-01
6.450000000000000e-01 6.066704229578795e-01 6.011984385140411e-01
6.460000000000000e-01 6.072583677707692e-01 6.019972375486065e-01
6.470000000000000e-01 6.074059455429979e-01 6.027954345859846e-01
6.480000000000000e-01 6.071111491865977e-01 6.035930288279783e-01
6.490000000000000e-01 6.063719716136009e-01 6.043900194769934e-01
6.500000000000000e-01 6.051864057360397e-01 6.051864057360395e-01
6.500000000000000e-01 6.051864057360395e-01 6.051864057360395e-01
6.510000000000000e-01 6.080313402625236e-01 6.059821868087304e-01
6.520000000000000e-01 6.104258120851813e-01 6.067773618992848e-01
6.530000000000000e-01 6.123677538927190e-01 6.075719302125280e-01
6.540000000000000e-01 6.138550983738428e-01 6.083658909538915e-01
6.550000000000000e-01 6.148857782172585e-01 6.091592433294148e-01
6.560000000000000e-01 6.154577261116726e-01 6.099519865457456e-01
6.570000000000000e-01 6.155688747457909e-01 6.107441198101405e-01
6.580000000000000e-01 6.152171568083199e-01 6.115356423304666e-01
6.590000000000000e-01 6.144005049879655e-01 6.123265533152014e-01
6.600000000000000e-01 6.131168519734338e-01 6.131168519734338e-01
6.600000000000000e-01 6.131168519734338e-01 6.131168519734338e-01
6.610000000000000e-01 6.160496906855625e-01 6.139065375148653e-01
6.620000000000000e-01 6.185113325933597e-01 6.146956091498106e-01
6.630000000000000e-01 6.204996493979652e-01 6.154840660891978e-01
6.640000000000000e-01 6.220125128005183e-01 6.162719075445703e-01
6.650000000000000e-01 6.230477945021589e-01 6.170591327280867e-01
6.660000000000000e-01 6.236033662040263e-01 6.178457408525216e-01
6.670000000000000e-01 6.236770996072606e-01 6.186317311312672e-01
6.680000000000000e-01 6.232668664130012e-01 6.194171027783333e-01
6.690000000000000e-01 6.223705383223876e-01 6.202018550083481e-01
6.700000000000000e-01 6.209859870365596e-01 6.209859870365597e-01
6.700000000000000e-01 6.209859870365597e-01 6.209859870365597e-01
6.710000000000000e-01 6.240094081524320e-01 6.217694980788360e-01
6.720000000000000e-01 6.265402877321481e-01 6.225523873516660e-01
6.730000000000000e-01 6.285764357336263e-01 6.233346540721605e-01
6.740000000000000e-01 6.301156621147852e-01 6.241162974580530e-01
6.750000000000000e-01 6.311557768335433e-01 6.248973167276999e-01
6.760000000000000e-01 6.316945898478191e-01 6.256777111000822e-01
6.770000000000000e-01 6.317299111155309e-01 6.264574797948055e-01
6.780000000000000e-01 6.312595505945975e-01 6.272366220321013e-01
6.790000000000000e-01 6.302813182429372e-01 6.280151370328273e-01
6.800000000000000e-01 6.287930240184685e-01 6.287930240184686e-01
6.800000000000000e-01 6.287930240184686e-01 6.287930240184686e-01
6.810000000000000e-01 6.319097402358164e-01 6.295702822111382e-01
6.820000000000001e-01 6.345119520061535e-01 6.303469108335782e-01
6.830000000000001e-01 6.365974067973591e-01 6.311229091091598e-01
6.840000000000001e-01 6.381638520773125e-01 6.318982762618849e-01
6.850000000000001e-01 6.392090353138926e-01 6.326730115163863e-01
6.860000000000001e-01 6.397307039749789e-01 6.334471140979291e-01
6.870000000000001e-01 6.397266055284504e-01 6.342205832324105e-01
6.880000000000001e-01 6.391944874421863e-01 6.349934181463615e-01
6.890000000000001e-01 6.381320971840657e-01 6.357656180669473e-01
6.900000000000001e-01 6.365371822219680e-01 6.365371822219680e-01
6.900000000000001e-01 6.365371822219680e-01 6.365371822219680e-01
6.910000000000001e-01 6.397499403240485e-01 6.373081098398595e-01
6.920000000000001e-01 6.424256054301480e-01 6.380784001496943e-01
6.930000000000001e-01 6.445618617803839e-01 6.388480523811821e-01
6.940000000000001e-01 6.461563936148731e-01 6.396170657646708e-01
6.950000000000001e-01 6.472068851737329e-01 6.403854395311470e-01
6.960000000000001e-01 6.477110206970805e-01 6.411531729122371e-01
6.970000000000001e-01 6.476664844250331e-01 6.419202651402076e-01
6.980000000000001e-01 6.470709605977074e-01 6.426867154479665e-01
6.990000000000001e-01 6.459221334552210e-01 6.434525230690635e-01
7.000000000000001e-01 6.442176872376911e-01 6.442176872376911e-01
7.000000000000001e-01 6.442176872376911e-01 6.442176872376911e-01
7.010000000000001e-01 6.475292676873167e-01 6.449822071886852e-01
7.020000000000001e-01 6.502805335860113e-01 6.457460821575257e-01
7.030000000000001e-01 6.524691052177708e-01 6.465093113803380e-01
7.040000000000001e-01 6.540926028665909e-01 6.472718940938926e-01
7.050000000000001e-01 6.551486468164670e-01 6.480338295356073e-01
7.060000000000001e-01 6.556348573513947e-01 6.487951169435463e-01
7.070000000000001e-01 6.555488547553699e-01 6.495557555564224e-01
7.080000000000001e-01 6.548882593123883e-01 6.503157446135972e-01
7.090000000000001e-01 6.536506913064453e-01 6.510750833550815e-01
7.100000000000001e-01 6.518337710215366e-01 6.518337710215367e-01
7.100000000000000e-01 6.518337710215366e-01 6.518337710215366e-01
7.110000000000000e-01 6.552469875428443e-01 6.525918068542752e-01
7.120000000000000e-01 6.580760276783363e-01 6.533491900952613e-01
7.130000000000000e-01 6.603184470371677e-01 6.541059199871117e-01
7.140000000000000e-01 6.619718012284929e-01 6.548619957730966e-01
7.150000000000000e-01 6.630336458614665e-01 6.556174166971402e-01
7.160000000000000e-01 6.635015365452432e-01 6.563721820038219e-01
7.170000000000000e-01 6.633730288889778e-01 6.571262909383763e-01
7.180000000000000e-01 6.626456785018244e-01 6.578797427466945e-01
7.190000000000000e-01 6.613170409929381e-01 6.586325366753246e-01
7.200000000000000e-01 6.593846719714732e-01 6.593846719714731e-01
7.200000000000000e-01 6.593846719714731e-01 6.593846719714731e-01
7.210000000000000e-01 6.629023711190232e-01 6.601361478830046e-01
7.220000000000000e-01 6.658113845886694e-01 6.608869636584431e-01
7.230000000000000e-01 6.681092026059317e-01 6.616371185469732e-01
7.240000000000000e-01 6.697933153963301e-01 6.623866117984397e-01
7.250000000000000e-01 6.708612131853847e-01 6.631354426633497e-01
7.260000000000000e-01 6.713103861986152e-01 6.638836103928722e-01
7.270000000000000e-01 6.711383246615418e-01 6.646311142388397e-01
7.280000000000000e-01 6.703425187996844e-01 6.653779534537484e-01
7.290000000000000e-01 6.689204588385631e-01 6.661241272907590e-01
7.300000000000000e-01 6.668696350036979e-01 6.668696350036979e-01
7.300000000000000e-01 6.668696350036979e-01 6.668696350036979e-01
7.310000000000000e-01 6.704946957184810e-01 6.676144758470572e-01
7.320000000000000e-01 6.734859069283533e-01 6.683586490759965e-01
7.330000000000000e-01 6.758406927766282e-01 6.691021539463423e-01
7.340000000000000e-01 6.775564774066192e-01 6.698449897145899e-01
7.350000000000000e-01 6.786306849616394e-01 6.705871556379037e-01
7.360000000000000e-01 6.790607395850021e-01 6.713286509741178e-01
7.370000000000000e-01 6.788440654200207e-01 6.720694749817367e-01
7.380000000000000e-01 6.779780866100086e-01 6.728096269199367e-01
7.390000000000000e-01 6.764602272982789e-01 6.735491060485659e-01
7.400000000000000e-01 6.742879116281451e-01 6.742879116281451e-01
7.400000000000000e-01 6.742879116281451e-01 6.742879116281451e-01
7.410000000000000e-01 6.780232447800603e-01 6.750260429198689e-01
7.420000000000000e-01 6.810989030899459e-01 6.757634991856060e-01
7.430000000000000e-01 6.835122439308635e-01 6.765002796879002e-01
7.440000000000000e-01 6.852606246758743e-01 6.772363836899711e-01
7.450000000000000e-01 6.863414026980397e-01 6.779718104557149e-01
7.460000000000000e-01 6.867519353704210e-01 6.787065592497046e-01
7.470000000000000e-01 6.864895800660799e-01 6.794406293371915e-01
7.480000000000000e-01 6.855516941580773e-01 6.801740199841059e-01
7.490000000000000e-01 6.839356350194750e-01 6.809067304570569e-01
7.500000000000000e-01 6.816387600233341e-01 6.816387600233341e-01
7.500000000000000e-01 6.816387600233341e-01 6.816387600233341e-01
7.510000000000000e-01 6.854873079396905e-01 6.823701079509082e-01
7.520000000000000e-01 6.886496872971765e-01 6.831007735084312e-01
7.530000000000000e-01 6.911231880213988e-01 6.838307559652377e-01
7.540000000000000e-01 6.929051000379648e-01 6.845600545913451e-01
7.550000000000000e-01 6.939927132724808e-01 6.852886686574550e-01
7.560000000000000e-01 6.943833176505536e-01 6.860165974349532e-01
7.570000000000000e-01 6.940742030977903e-01 6.867438401959113e-01
7.580000000000000e-01 6.930626595397976e-01 6.874703962130864e-01
7.590000000000000e-01 6.913459769021824e-01 6.881962647599226e-01
7.600000000000000e-01 6.889214451105512e-01 6.889214451105513e-01
7.600000000000000e-01 6.889214451105513e-01 6.889214451105513e-01
7.610000000000000e-01 6.928861810901444e-01 6.896459365397924e-01
7.620000000000000e-01 6.961375796534454e-01 6.903697383231544e-01
7.630000000000000e-01 6.986728626125710e-01 6.910928497368356e-01
7.640000000000000e-01 7.004892517796383e-01 6.918152700577247e-01
7.650000000000000e-01 7.015839689667639e-01 6.925369985634013e-01
7.660000000000000e-01 7.019542359860648e-01 6.932580345321371e-01
