x spline sin
1.170000000000000e-02 1.169976007563679e-02 1.169973306632703e-02
1.180000000000000e-02 1.179974691775952e-02 1.179972616323979e-02
1.190000000000000e-02 1.189973091557152e-02 1.189971914215529e-02
1.200000000000000e-02 1.199971200207360e-02 1.199971200207359e-02
1.200000000000000e-02 1.199971200207359e-02 1.199971200207359e-02
1.210000000000000e-02 1.209971889138150e-02 1.209970474199478e-02
1.220000000000000e-02 1.219972272338141e-02 1.219969736091892e-02
1.230000000000000e-02 1.229972341907446e-02 1.229968985784608e-02
1.240000000000000e-02 1.239972089946176e-02 1.239968223177635e-02
1.250000000000000e-02 1.249971508554442e-02 1.249967448170979e-02
1.260000000000000e-02 1.259970589832358e-02 1.259966660664649e-02
1.270000000000000e-02 1.269969325880033e-02 1.269965860558652e-02
1.280000000000000e-02 1.279967708797582e-02 1.279965047752997e-02
1.290000000000000e-02 1.289965730685114e-02 1.289964222147691e-02
1.300000000000000e-02 1.299963383642743e-02 1.299963383642743e-02
1.300000000000000e-02 1.299963383642743e-02 1.299963383642743e-02
1.310000000000000e-02 1.309964319521538e-02 1.309962532138161e-02
1.320000000000000e-02 1.319964869370692e-02 1.319961667533954e-02
1.330000000000000e-02 1.329965023990354e-02 1.329960789730130e-02
1.340000000000000e-02 1.339964774180675e-02 1.339959898626699e-02
1.350000000000000e-02 1.349964110741805e-02 1.349958994123668e-02
1.360000000000000e-02 1.359963024473894e-02 1.359958076121047e-02
1.370000000000000e-02 1.369961506177094e-02 1.369957144518846e-02
1.380000000000000e-02 1.379959546651553e-02 1.379956199217073e-02
1.390000000000000e-02 1.389957136697422e-02 1.389955240115738e-02
1.400000000000000e-02 1.399954267114851e-02 1.399954267114851e-02
1.400000000000000e-02 1.399954267114851e-02 1.399954267114851e-02
1.410000000000000e-02 1.409955500090683e-02 1.409953280114421e-02
1.420000000000000e-02 1.419956253638423e-02 1.419952279014459e-02
1.430000000000000e-02 1.429956517158270e-02 1.429951263714973e-02
1.440000000000000e-02 1.439956280050422e-02 1.439950234115975e-02
1.450000000000000e-02 1.449955531715075e-02 1.449949190117475e-02
1.460000000000000e-02 1.459954261552430e-02 1.459948131619483e-02
1.470000000000000e-02 1.469952458962682e-02 1.469947058522009e-02
1.480000000000000e-02 1.479950113346031e-02 1.479945970725065e-02
1.490000000000000e-02 1.489947214102674e-02 1.489944868128661e-02
1.500000000000000e-02 1.499943750632809e-02 1.499943750632809e-02
1.500000000000000e-02 1.499943750632809e-02 1.499943750632809e-02
1.510000000000000e-02 1.509945335354409e-02 1.509942618137519e-02
1.520000000000000e-02 1.519946333149955e-02 1.519941470542803e-02
1.530000000000000e-02 1.529946731919703e-02 1.529940307748672e-02
1.540000000000000e-02 1.539946519563911e-02 1.539939129655138e-02
1.550000000000000e-02 1.549945683982833e-02 1.549937936162213e-02
1.560000000000000e-02 1.559944213076727e-02 1.559936727169909e-02
1.570000000000000e-02 1.569942094745849e-02 1.569935502578237e-02
1.580000000000000e-02 1.579939316890454e-02 1.579934262287210e-02
1.590000000000000e-02 1.589935867410800e-02 1.589933006196841e-02
1.600000000000000e-02 1.599931734207142e-02 1.599931734207142e-02
1.600000000000000e-02 1.599931734207142e-02 1.599931734207142e-02
1.610000000000000e-02 1.609933729822887e-02 1.609930446218125e-02
1.620000000000000e-02 1.619935015915211e-02 1.619929142129803e-02
1.630000000000000e-02 1.629935578784441e-02 1.629927821842191e-02
1.640000000000000e-02 1.639935404730904e-02 1.639926485255300e-02
1.650000000000000e-02 1.649934480054928e-02 1.649925132269144e-02
1.660000000000000e-02 1.659932791056837e-02 1.659923762783737e-02
1.670000000000000e-02 1.669930324036959e-02 1.669922376699092e-02
1.680000000000000e-02 1.679927065295622e-02 1.679920973915224e-02
1.690000000000000e-02 1.689923001133151e-02 1.689919554332146e-02
1.700000000000000e-02 1.699918117849873e-02 1.699918117849873e-02
1.700000000000000e-02 1.699918117849873e-02 1.699918117849873e-02
1.710000000000000e-02 1.709920588007726e-02 1.709916664368418e-02
1.720000000000000e-02 1.719922209945511e-02 1.719915193787797e-02
1.730000000000000e-02 1.729922968263638e-02 1.729913706008024e-02
1.740000000000000e-02 1.739922847562518e-02 1.739912200929113e-02
1.750000000000000e-02 1.749921832442562e-02 1.749910678451081e-02
1.760000000000000e-02 1.759919907504181e-02 1.759909138473941e-02
1.770000000000000e-02 1.769917057347786e-02 1.769907580897711e-02
1.780000000000000e-02 1.779913266573788e-02 1.779906005622404e-02
1.790000000000000e-02 1.789908519782599e-02 1.789904412548039e-02
1.800000000000000e-02 1.799902801574628e-02 1.799902801574628e-02
1.800000000000000e-02 1.799902801574628e-02 1.799902801574628e-02
1.810000000000000e-02 1.809905814422077e-02 1.809901172602190e-02
1.820000000000000e-02 1.819907823253667e-02 1.819899525530739e-02
1.830000000000000e-02 1.829908810869908e-02 1.829897860260294e-02
1.840000000000000e-02 1.839908760071311e-02 1.839896176690870e-02
1.850000000000000e-02 1.849907653658386e-02 1.849894474722484e-02
1.860000000000000e-02 1.859905474431646e-02 1.859892754255154e-02
1.870000000000000e-02 1.869902205191599e-02 1.869891015188896e-02
1.880000000000000e-02 1.879897828738758e-02 1.879889257423728e-02
1.890000000000000e-02 1.889892327873632e-02 1.889887480859667e-02
1.900000000000000e-02 1.899885685396731e-02 1.899885685396732e-02
1.900000000000000e-02 1.899885685396731e-02 1.899885685396731e-02
1.910000000000000e-02 1.909889313580717e-02 1.909883870934939e-02
1.920000000000000e-02 1.919891763854067e-02 1.919882037374308e-02
1.930000000000000e-02 1.929893017117409e-02 1.929880184614857e-02
1.940000000000000e-02 1.939893054271371e-02 1.939878312556604e-02
1.950000000000000e-02 1.949891856216580e-02 1.949876421099567e-02
1.960000000000000e-02 1.959889403853665e-02 1.959874510143767e-02
1.970000000000000e-02 1.969885678083252e-02 1.969872579589221e-02
1.980000000000000e-02 1.979880659805970e-02 1.979870629335950e-02
1.990000000000000e-02 1.989874329922446e-02 1.989868659283972e-02
2.000000000000000e-02 1.999866669333308e-02 1.999866669333308e-02
2.000000000000000e-02 1.999866669333308e-02 1.999866669333308e-02
2.010000000000000e-02 2.009870990000153e-02 2.009864659383977e-02
2.020000000000000e-02 2.019873939762775e-02 2.019862629335999e-02
2.030000000000000e-02 2.029875497521938e-02 2.029860579089396e-02
2.040000000000000e-02 2.039875642178406e-02 2.039858508544187e-02
2.050000000000000e-02 2.049874352632942e-02 2.049856417600392e-02
2.060000000000000e-02 2.059871607786310e-02 2.059854306158033e-02
2.070000000000000e-02 2.069867386539275e-02 2.069852174117131e-02
2.080000000000000e-02 2.079861667792599e-02 2.079850021377708e-02
2.090000000000000e-02 2.089854430447047e-02 2.089847847839784e-02
2.100000000000000e-02 2.099845653403382e-02 2.099845653403382e-02
2.100000000000000e-02 2.099845653403382e-02 2.099845653403382e-02
2.110000000000000e-02 2.109850748198714e-02 2.109843437968523e-02
2.120000000000000e-02 2.119854258997619e-02 2.119841201435230e-02
2.130000000000000e-02 2.129856162601016e-02 2.129838943703525e-02
2.140000000000000e-02 2.139856435809828e-02 2.139836664673431e-02
2.150000000000000e-02 2.149855055424975e-02 2.149834364244970e-02
2.160000000000000e-02 2.159851998247379e-02 2.159832042318165e-02
2.170000000000000e-02 2.169847241077960e-02 2.169829698793040e-02
2.180000000000000e-02 2.179840760717639e-02 2.179827333569618e-02
2.190000000000000e-02 2.189832533967338e-02 2.189824946547922e-02
2.200000000000000e-02 2.199822537627977e-02 2.199822537627977e-02
2.200000000000000e-02 2.199822537627977e-02 2.199822537627977e-02
2.210000000000000e-02 2.209828492696648e-02 2.209820106709807e-02
2.220000000000000e-02 2.219832629578282e-02 2.219817653693435e-02
2.230000000000000e-02 2.229834922873981e-02 2.229815178478888e-02
2.240000000000000e-02 2.239835347184846e-02 2.239812680966188e-02
2.250000000000000e-02 2.249833877111979e-02 2.249810161055362e-02
2.260000000000000e-02 2.259830487256481e-02 2.259807618646434e-02
2.270000000000000e-02 2.269825152219455e-02 2.269805053639430e-02
2.280000000000000e-02 2.279817846602001e-02 2.279802465934375e-02
2.290000000000000e-02 2.289808545005222e-02 2.289799855431296e-02
2.300000000000000e-02 2.299797222030218e-02 2.299797222030218e-02
2.300000000000000e-02 2.299797222030218e-02 2.299797222030218e-02
2.310000000000000e-02 2.309804128016215e-02 2.309794565631168e-02
2.320000000000000e-02 2.319808959526398e-02 2.319791886134173e-02
2.330000000000000e-02 2.329811688862074e-02 2.329789183439258e-02
2.340000000000000e-02 2.339812288324549e-02 2.339786457446452e-02
2.350000000000000e-02 2.349810730215132e-02 2.349783708055781e-02
2.360000000000000e-02 2.359806986835130e-02 2.359780935167273e-02
2.370000000000000e-02 2.369801030485852e-02 2.369778138680956e-02
2.380000000000000e-02 2.379792833468603e-02 2.379775318496857e-02
2.390000000000000e-02 2.389782368084694e-02 2.389772474515005e-02
2.400000000000000e-02 2.399769606635429e-02 2.399769606635429e-02
2.400000000000000e-02 2.399769606635429e-02 2.399769606635429e-02
2.410000000000000e-02 2.409777558681788e-02 2.409766714758156e-02
2.420000000000000e-02 2.419783156865641e-02 2.419763798783217e-02
2.430000000000000e-02 2.429786371088530e-02 2.429760858610639e-02
2.440000000000000e-02 2.439787171251997e-02 2.439757894140453e-02
2.450000000000000e-02 2.449785527257582e-02 2.449754905272688e-02
2.460000000000000e-02 2.459781409006827e-02 2.459751891907374e-02
2.470000000000000e-02 2.469774786401274e-02 2.469748853944541e-02
2.480000000000000e-02 2.479765629342462e-02 2.479745791284219e-02
2.490000000000000e-02 2.489753907731935e-02 2.489742703826440e-02
2.500000000000000e-02 2.499739591471233e-02 2.499739591471233e-02
2.500000000000000e-02 2.499739591471233e-02 2.499739591471233e-02
2.510000000000000e-02 2.509748689219939e-02 2.509736454118631e-02
2.520000000000000e-02 2.519755129621817e-02 2.519733291668664e-02
2.530000000000000e-02 2.529758880078672e-02 2.529730104021364e-02
2.540000000000000e-02 2.539759907992309e-02 2.539726891076764e-02
2.550000000000000e-02 2.549758180764533e-02 2.549723652734893e-02
2.560000000000000e-02 2.559753665797151e-02 2.559720388895787e-02
2.570000000000000e-02 2.569746330491967e-02 2.569717099459477e-02
2.580000000000000e-02 2.579736142250786e-02 2.579713784325996e-02
2.590000000000000e-02 2.589723068475413e-02 2.589710443395378e-02
2.600000000000000e-02 2.599707076567654e-02 2.599707076567654e-02
2.600000000000000e-02 2.599707076567654e-02 2.599707076567654e-02
2.610000000000000e-02 2.609717424159545e-02 2.609703683742860e-02
2.620000000000000e-02 2.619724785822956e-02 2.619700264821029e-02
2.630000000000000e-02 2.629729126359990e-02 2.629696819702196e-02
2.640000000000000e-02 2.639730410572748e-02 2.639693348286394e-02
2.650000000000000e-02 2.649728603263332e-02 2.649689850473659e-02
2.660000000000000e-02 2.659723669233845e-02 2.659686326164026e-02
2.670000000000000e-02 2.669715573286388e-02 2.669682775257529e-02
2.680000000000000e-02 2.679704280223063e-02 2.679679197654204e-02
2.690000000000000e-02 2.689689754845971e-02 2.689675593254088e-02
2.700000000000000e-02 2.699671961957215e-02 2.699671961957215e-02
2.700000000000000e-02 2.699671961957215e-02 2.699671961957215e-02
2.710000000000000e-02 2.709683668031874e-02 2.709668303663623e-02
2.720000000000000e-02 2.719692033499404e-02 2.719664618273348e-02
2.730000000000000e-02 2.729697020462239e-02 2.729660905686427e-02
2.740000000000000e-02 2.739698591022812e-02 2.739657165802897e-02
2.750000000000000e-02 2.749696707283557e-02 2.749653398522795e-02
2.760000000000000e-02 2.759691331346908e-02 2.759649603746159e-02
2.770000000000000e-02 2.769682425315298e-02 2.769645781373027e-02
2.780000000000000e-02 2.779669951291160e-02 2.779641931303437e-02
2.790000000000000e-02 2.789653871376930e-02 2.789638053437429e-02
2.800000000000000e-02 2.799634147675039e-02 2.799634147675039e-02
2.800000000000000e-02 2.799634147675039e-02 2.799634147675039e-02
2.810000000000000e-02 2.809647325370691e-02 2.809630213916308e-02
2.820000000000000e-02 2.819656780683920e-02 2.819626252061275e-02
2.830000000000000e-02 2.829662472917530e-02 2.829622262009980e-02
2.840000000000000e-02 2.839664361374324e-02 2.839618243662462e-02
2.850000000000000e-02 2.849662405357106e-02 2.849614196918761e-02
2.860000000000000e-02 2.859656564168678e-02 2.859610121678919e-02
2.870000000000000e-02 2.869646797111846e-02 2.869606017842975e-02
2.880000000000000e-02 2.879633063489411e-02 2.879601885310971e-02
2.890000000000000e-02 2.889615322604178e-02 2.889597723982949e-02
2.900000000000000e-02 2.899593533758949e-02 2.899593533758949e-02
2.900000000000000e-02 2.899593533758949e-02 2.899593533758949e-02
2.910000000000000e-02 2.909608300712342e-02 2.909589314539014e-02
2.920000000000000e-02 2.919618935411758e-02 2.919585066223185e-02
2.930000000000000e-02 2.929625394260410e-02 2.929580788711507e-02
2.940000000000000e-02 2.939627633661513e-02 2.939576481904020e-02
2.950000000000000e-02 2.949625610018280e-02 2.949572145700768e-02
2.960000000000000e-02 2.959619279733924e-02 2.959567780001795e-02
2.970000000000000e-02 2.969608599211662e-02 2.969563384707144e-02
2.980000000000000e-02 2.979593524854705e-02 2.979558959716859e-02
2.990000000000000e-02 2.989574013066268e-02 2.989554504930986e-02
3.000000000000000e-02 2.999550020249566e-02 2.999550020249566e-02
3.000000000000000e-02 2.999550020249566e-02 2.999550020249566e-02
3.010000000000000e-02 3.009566498595859e-02 3.009545505572647e-02
3.020000000000000e-02 3.019578405720768e-02 3.019540960800272e-02
3.030000000000000e-02 3.029585695027961e-02 3.029536385832488e-02
3.040000000000000e-02 3.039588319921107e-02 3.039531780569341e-02
3.050000000000000e-02 3.049586233803874e-02 3.049527144910875e-02
3.060000000000000e-02 3.059579390079931e-02 3.059522478757138e-02
3.070000000000000e-02 3.069567742152945e-02 3.069517782008176e-02
3.080000000000000e-02 3.079551243426585e-02 3.079513054564036e-02
3.090000000000000e-02 3.089529847304518e-02 3.089508296324766e-02
3.100000000000000e-02 3.099503507190414e-02 3.099503507190413e-02
3.100000000000000e-02 3.099503507190413e-02 3.099503507190413e-02
3.110000000000000e-02 3.109521823563047e-02 3.109498687061025e-02
3.120000000000000e-02 3.119535099651481e-02 3.119493835836650e-02
3.130000000000000e-02 3.129543285759883e-02 3.129488953417337e-02
3.140000000000000e-02 3.139546332192423e-02 3.139484039703134e-02
3.150000000000000e-02 3.149544189253268e-02 3.149479094594091e-02
3.160000000000000e-02 3.159536807246589e-02 3.159474117990257e-02
3.170000000000000e-02 3.169524136476556e-02 3.169469109791682e-02
3.180000000000000e-02 3.179506127247335e-02 3.179464069898415e-02
3.190000000000000e-02 3.189482729863097e-02 3.189458998210509e-02
3.200000000000000e-02 3.199453894628012e-02 3.199453894628012e-02
3.200000000000000e-02 3.199453894628012e-02 3.199453894628012e-02
3.210000000000000e-02 3.209474180158590e-02 3.209448759050976e-02
3.220000000000000e-02 3.219488925247208e-02 3.219443591379452e-02
3.230000000000000e-02 3.229498076998587e-02 3.229438391513494e-02
3.240000000000000e-02 3.239501582517446e-02 3.239433159353150e-02
3.250000000000000e-02 3.249499388908505e-02 3.249427894798475e-02
3.260000000000000e-02 3.259491443276483e-02 3.259422597749522e-02
3.270000000000000e-02 3.269477692726100e-02 3.269417268106342e-02
3.280000000000000e-02 3.279458084362075e-02 3.279411905768990e-02
3.290000000000000e-02 3.289432565289130e-02 3.289406510637518e-02
3.300000000000000e-02 3.299401082611982e-02 3.299401082611982e-02
3.300000000000000e-02 3.299401082611982e-02 3.299401082611982e-02
3.310000000000000e-02 3.309423472930133e-02 3.309395621592435e-02
3.320000000000000e-02 3.319439790554127e-02 3.319390127478931e-02
3.330000000000000e-02 3.329449979289284e-02 3.329384600171527e-02
3.340000000000000e-02 3.339453982940929e-02 3.339379039570276e-02
3.350000000000000e-02 3.349451745314385e-02 3.349373445575236e-02
3.360000000000000e-02 3.359443210214975e-02 3.359367818086460e-02
3.370000000000000e-02 3.369428321448023e-02 3.369362157004006e-02
3.380000000000000e-02 3.379407022818852e-02 3.379356462227932e-02
3.390000000000000e-02 3.389379258132785e-02 3.389350733658292e-02
3.400000000000000e-02 3.399344971195144e-02 3.399344971195145e-02
3.400000000000000e-02 3.399344971195145e-02 3.399344971195145e-02
3.410000000000001e-02 3.409369606428393e-02 3.409339174738549e-02
3.420000000000000e-02 3.419387603621375e-02 3.419333344188560e-02
3.430000000000000e-02 3.429398903180073e-02 3.429327479445238e-02
3.440000000000000e-02 3.439403445510471e-02 3.439321580408641e-02
3.450000000000000e-02 3.449401171018553e-02 3.449315646978829e-02
3.460000000000001e-02 3.459392020110301e-02 3.459309679055861e-02
3.470000000000000e-02 3.469375933191699e-02 3.469303676539795e-02
3.480000000000000e-02 3.479352850668729e-02 3.479297639330692e-02
3.490000000000000e-02 3.489322712947375e-02 3.489291567328614e-02
3.500000000000000e-02 3.499285460433620e-02 3.499285460433620e-02
3.500000000000000e-02 3.499285460433620e-02 3.499285460433620e-02
3.510000000000001e-02 3.509312485207238e-02 3.509279318545771e-02
3.520000000000000e-02 3.519332272501141e-02 3.519273141565129e-02
3.530000000000000e-02 3.529344759222031e-02 3.529266929391756e-02
3.540000000000000e-02 3.539349882276611e-02 3.539260681925713e-02
3.550000000000000e-02 3.549347578571584e-02 3.549254399067063e-02
3.560000000000001e-02 3.559337785013652e-02 3.559248080715870e-02
3.570000000000000e-02 3.569320438509516e-02 3.569241726772195e-02
3.580000000000001e-02 3.579295475965882e-02 3.579235337136105e-02
3.590000000000000e-02 3.589262834289451e-02 3.589228911707659e-02
3.600000000000000e-02 3.599222450386926e-02 3.599222450386926e-02
3.600000000000000e-02 3.599222450386926e-02 3.599222450386926e-02
3.610000000000001e-02 3.609252013823797e-02 3.609215953073967e-02
3.620000000000000e-02 3.619273705248761e-02 3.619209419668849e-02
3.630000000000001e-02 3.629287457969305e-02 3.629202850071638e-02
3.640000000000000e-02 3.639293205292912e-02 3.639196244182397e-02
3.650000000000000e-02 3.649290880527069e-02 3.649189601901194e-02
3.660000000000001e-02 3.659280416979261e-02 3.659182923128095e-02
3.670000000000000e-02 3.669261747956973e-02 3.669176207763167e-02
3.680000000000001e-02 3.679234806767689e-02 3.679169455706477e-02
3.690000000000000e-02 3.689199526718897e-02 3.689162666858092e-02
3.700000000000001e-02 3.699155841118081e-02 3.699155841118081e-02
3.700000000000000e-02 3.699155841118081e-02 3.699155841118081e-02
3.710000000000000e-02 3.709188096838545e-02 3.709148978386511e-02
3.720000000000000e-02 3.719211809922805e-02 3.719142078563451e-02
3.730000000000000e-02 3.729226909979196e-02 3.729135141548971e-02
3.740000000000000e-02 3.739233326616052e-02 3.739128167243139e-02
3.750000000000000e-02 3.749230989441708e-02 3.749121155546026e-02
3.760000000000000e-02 3.759219828064499e-02 3.759114106357702e-02
3.770000000000000e-02 3.769199772092759e-02 3.769107019578236e-02
3.780000000000000e-02 3.779170751134824e-02 3.779099895107700e-02
3.790000000000000e-02 3.789132694799027e-02 3.789092732846165e-02
3.800000000000000e-02 3.799085532693703e-02 3.799085532693703e-02
3.800000000000000e-02 3.799085532693703e-02 3.799085532693703e-02
3.810000000000000e-02 3.809120638815406e-02 3.809078294550386e-02
3.820000000000000e-02 3.819146494585172e-02 3.819071018316286e-02
3.830000000000000e-02 3.829163025812255e-02 3.829063703891475e-02
3.840000000000000e-02 3.839170158305909e-02 3.839056351176027e-02
