x analitic dft/fft
1.450000000000000e-01 -1.942115610037559e-02 -1.942115610037763e-02
1.460000000000000e-01 -1.967813823827473e-02 -1.967813823827630e-02
1.470000000000000e-01 -1.993663376732001e-02 -1.993663376732269e-02
1.480000000000000e-01 -2.019663897146215e-02 -2.019663897146295e-02
1.490000000000000e-01 -2.045815012868073e-02 -2.045815012868246e-02
1.500000000000000e-01 -2.072116351096630e-02 -2.072116351096764e-02
1.510000000000000e-01 -2.098567538430257e-02 -2.098567538430504e-02
1.520000000000000e-01 -2.125168200864840e-02 -2.125168200864930e-02
1.530000000000000e-01 -2.151917963791974e-02 -2.151917963792163e-02
1.540000000000000e-01 -2.178816451997155e-02 -2.178816451997306e-02
1.550000000000000e-01 -2.205863289657956e-02 -2.205863289658216e-02
1.560000000000000e-01 -2.233058100342199e-02 -2.233058100342269e-02
1.570000000000000e-01 -2.260400507006125e-02 -2.260400507006294e-02
1.580000000000000e-01 -2.287890131992541e-02 -2.287890131992673e-02
1.590000000000000e-01 -2.315526597028975e-02 -2.315526597029208e-02
1.600000000000000e-01 -2.343309523225813e-02 -2.343309523225924e-02
1.610000000000000e-01 -2.371238531074435e-02 -2.371238531074654e-02
1.620000000000000e-01 -2.399313240445333e-02 -2.399313240445505e-02
1.630000000000000e-01 -2.427533270586233e-02 -2.427533270586510e-02
1.640000000000000e-01 -2.455898240120199e-02 -2.455898240120295e-02
1.650000000000000e-01 -2.484407767043732e-02 -2.484407767043929e-02
1.660000000000000e-01 -2.513061468724865e-02 -2.513061468725021e-02
1.670000000000000e-01 -2.541858961901242e-02 -2.541858961901503e-02
1.680000000000000e-01 -2.570799862678194e-02 -2.570799862678301e-02
1.690000000000000e-01 -2.599883786526806e-02 -2.599883786527010e-02
1.700000000000000e-01 -2.629110348281973e-02 -2.629110348282150e-02
1.710000000000000e-01 -2.658479162140449e-02 -2.658479162140724e-02
1.720000000000000e-01 -2.687989841658888e-02 -2.687989841658980e-02
1.730000000000000e-01 -2.717641999751878e-02 -2.717641999752071e-02
1.740000000000000e-01 -2.747435248689961e-02 -2.747435248690118e-02
1.750000000000000e-01 -2.777369200097646e-02 -2.777369200097903e-02
1.760000000000000e-01 -2.807443464951422e-02 -2.807443464951533e-02
1.770000000000000e-01 -2.837657653577745e-02 -2.837657653577957e-02
1.780000000000000e-01 -2.868011375651034e-02 -2.868011375651205e-02
1.790000000000000e-01 -2.898504240191647e-02 -2.898504240191910e-02
1.800000000000000e-01 -2.929135855563852e-02 -2.929135855563948e-02
1.810000000000000e-01 -2.959905829473785e-02 -2.959905829473970e-02
1.820000000000000e-01 -2.990813768967407e-02 -2.990813768967551e-02
1.830000000000000e-01 -3.021859280428440e-02 -3.021859280428688e-02
1.840000000000000e-01 -3.053041969576310e-02 -3.053041969576409e-02
1.850000000000000e-01 -3.084361441464064e-02 -3.084361441464262e-02
1.860000000000000e-01 -3.115817300476287e-02 -3.115817300476452e-02
1.870000000000000e-01 -3.147409150327009e-02 -3.147409150327266e-02
1.880000000000000e-01 -3.179136594057601e-02 -3.179136594057687e-02
1.890000000000000e-01 -3.210999234034661e-02 -3.210999234034834e-02
1.900000000000000e-01 -3.242996671947894e-02 -3.242996671948033e-02
1.910000000000000e-01 -3.275128508807976e-02 -3.275128508808212e-02
1.920000000000000e-01 -3.307394344944416e-02 -3.307394344944535e-02
1.930000000000000e-01 -3.339793780003403e-02 -3.339793780003614e-02
1.940000000000000e-01 -3.372326412945646e-02 -3.372326412945820e-02
1.950000000000000e-01 -3.404991842044198e-02 -3.404991842044466e-02
1.960000000000000e-01 -3.437789664882285e-02 -3.437789664882387e-02
1.970000000000000e-01 -3.470719478351107e-02 -3.470719478351295e-02
1.980000000000000e-01 -3.503780878647640e-02 -3.503780878647789e-02
1.990000000000000e-01 -3.536973461272427e-02 -3.536973461272670e-02
2.000000000000000e-01 -3.570296821027357e-02 -3.570296821027469e-02
2.010000000000000e-01 -3.603750552013429e-02 -3.603750552013632e-02
2.020000000000000e-01 -3.637334247628519e-02 -3.637334247628689e-02
2.030000000000000e-01 -3.671047500565126e-02 -3.671047500565380e-02
2.040000000000000e-01 -3.704889902808105e-02 -3.704889902808195e-02
2.050000000000000e-01 -3.738861045632404e-02 -3.738861045632580e-02
2.060000000000000e-01 -3.772960519600775e-02 -3.772960519600922e-02
2.070000000000000e-01 -3.807187914561484e-02 -3.807187914561722e-02
2.080000000000000e-01 -3.841542819646007e-02 -3.841542819646110e-02
2.090000000000000e-01 -3.876024823266714e-02 -3.876024823266905e-02
2.100000000000000e-01 -3.910633513114549e-02 -3.910633513114703e-02
2.110000000000000e-01 -3.945368476156690e-02 -3.945368476156928e-02
2.120000000000000e-01 -3.980229298634203e-02 -3.980229298634300e-02
2.130000000000000e-01 -4.015215566059690e-02 -4.015215566059858e-02
2.140000000000000e-01 -4.050326863214912e-02 -4.050326863215054e-02
2.150000000000000e-01 -4.085562774148420e-02 -4.085562774148645e-02
2.160000000000000e-01 -4.120922882173155e-02 -4.120922882173252e-02
2.170000000000000e-01 -4.156406769864054e-02 -4.156406769864233e-02
2.180000000000000e-01 -4.192014019055635e-02 -4.192014019055784e-02
2.190000000000000e-01 -4.227744210839569e-02 -4.227744210839803e-02
2.200000000000000e-01 -4.263596925562254e-02 -4.263596925562331e-02
2.210000000000000e-01 -4.299571742822358e-02 -4.299571742822507e-02
2.220000000000000e-01 -4.335668241468370e-02 -4.335668241468499e-02
2.230000000000000e-01 -4.371885999596124e-02 -4.371885999596337e-02
2.240000000000000e-01 -4.408224594546318e-02 -4.408224594546424e-02
2.250000000000000e-01 -4.444683602902028e-02 -4.444683602902222e-02
2.260000000000000e-01 -4.481262600486192e-02 -4.481262600486347e-02
2.270000000000000e-01 -4.517961162359106e-02 -4.517961162359346e-02
2.280000000000000e-01 -4.554778862815884e-02 -4.554778862815974e-02
2.290000000000000e-01 -4.591715275383925e-02 -4.591715275384090e-02
2.300000000000000e-01 -4.628769972820358e-02 -4.628769972820489e-02
2.310000000000000e-01 -4.665942527109476e-02 -4.665942527109693e-02
2.320000000000000e-01 -4.703232509460162e-02 -4.703232509460248e-02
2.330000000000000e-01 -4.740639490303298e-02 -4.740639490303464e-02
2.340000000000000e-01 -4.778163039289163e-02 -4.778163039289310e-02
2.350000000000000e-01 -4.815802725284820e-02 -4.815802725285047e-02
2.360000000000000e-01 -4.853558116371492e-02 -4.853558116371567e-02
2.370000000000000e-01 -4.891428779841917e-02 -4.891428779842068e-02
2.380000000000000e-01 -4.929414282197702e-02 -4.929414282197829e-02
2.390000000000000e-01 -4.967514189146654e-02 -4.967514189146861e-02
2.400000000000000e-01 -5.005728065600108e-02 -5.005728065600197e-02
2.410000000000000e-01 -5.044055475670230e-02 -5.044055475670398e-02
2.420000000000000e-01 -5.082495982667320e-02 -5.082495982667457e-02
2.430000000000000e-01 -5.121049149097096e-02 -5.121049149097306e-02
2.440000000000000e-01 -5.159714536657955e-02 -5.159714536658033e-02
2.450000000000000e-01 -5.198491706238246e-02 -5.198491706238396e-02
2.460000000000000e-01 -5.237380217913499e-02 -5.237380217913619e-02
2.470000000000000e-01 -5.276379630943664e-02 -5.276379630943866e-02
2.480000000000000e-01 -5.315489503770331e-02 -5.315489503770413e-02
2.490000000000000e-01 -5.354709394013922e-02 -5.354709394014082e-02
2.500000000000000e-01 -5.394038858470892e-02 -5.394038858471026e-02
2.510000000000000e-01 -5.433477453110904e-02 -5.433477453111113e-02
2.520000000000000e-01 -5.473024733073984e-02 -5.473024733074057e-02
2.530000000000000e-01 -5.512680252667679e-02 -5.512680252667822e-02
2.540000000000000e-01 -5.552443565364184e-02 -5.552443565364296e-02
2.550000000000000e-01 -5.592314223797468e-02 -5.592314223797656e-02
2.560000000000000e-01 -5.632291779760374e-02 -5.632291779760468e-02
2.570000000000000e-01 -5.672375784201723e-02 -5.672375784201893e-02
2.580000000000000e-01 -5.712565787223375e-02 -5.712565787223513e-02
2.590000000000000e-01 -5.752861338077307e-02 -5.752861338077517e-02
2.600000000000000e-01 -5.793261985162652e-02 -5.793261985162736e-02
2.610000000000000e-01 -5.833767276022741e-02 -5.833767276022890e-02
2.620000000000000e-01 -5.874376757342113e-02 -5.874376757342240e-02
2.630000000000000e-01 -5.915089974943531e-02 -5.915089974943723e-02
2.640000000000000e-01 -5.955906473784959e-02 -5.955906473785050e-02
2.650000000000000e-01 -5.996825797956549e-02 -5.996825797956709e-02
2.660000000000000e-01 -6.037847490677589e-02 -6.037847490677725e-02
2.670000000000000e-01 -6.078971094293458e-02 -6.078971094293666e-02
2.680000000000000e-01 -6.120196150272546e-02 -6.120196150272623e-02
2.690000000000000e-01 -6.161522199203177e-02 -6.161522199203319e-02
2.700000000000000e-01 -6.202948780790492e-02 -6.202948780790619e-02
2.710000000000000e-01 -6.244475433853353e-02 -6.244475433853541e-02
2.720000000000000e-01 -6.286101696321188e-02 -6.286101696321279e-02
2.730000000000000e-01 -6.327827105230860e-02 -6.327827105231019e-02
2.740000000000000e-01 -6.369651196723491e-02 -6.369651196723619e-02
2.750000000000000e-01 -6.411573506041281e-02 -6.411573506041474e-02
2.760000000000000e-01 -6.453593567524317e-02 -6.453593567524403e-02
2.770000000000000e-01 -6.495710914607362e-02 -6.495710914607496e-02
2.780000000000000e-01 -6.537925079816612e-02 -6.537925079816724e-02
2.790000000000000e-01 -6.580235594766465e-02 -6.580235594766645e-02
2.800000000000000e-01 -6.622641990156247e-02 -6.622641990156333e-02
2.810000000000000e-01 -6.665143795766945e-02 -6.665143795767088e-02
2.820000000000000e-01 -6.707740540457892e-02 -6.707740540458011e-02
2.830000000000000e-01 -6.750431752163484e-02 -6.750431752163666e-02
2.840000000000000e-01 -6.793216957889814e-02 -6.793216957889887e-02
2.850000000000000e-01 -6.836095683711356e-02 -6.836095683711482e-02
2.860000000000000e-01 -6.879067454767580e-02 -6.879067454767687e-02
2.870000000000000e-01 -6.922131795259590e-02 -6.922131795259759e-02
2.880000000000000e-01 -6.965288228446698e-02 -6.965288228446795e-02
2.890000000000000e-01 -7.008536276643040e-02 -7.008536276643196e-02
2.900000000000000e-01 -7.051875461214115e-02 -7.051875461214249e-02
2.910000000000000e-01 -7.095305302573351e-02 -7.095305302573544e-02
2.920000000000000e-01 -7.138825320178623e-02 -7.138825320178711e-02
2.930000000000000e-01 -7.182435032528774e-02 -7.182435032528911e-02
2.940000000000000e-01 -7.226133957160098e-02 -7.226133957160215e-02
2.950000000000000e-01 -7.269921610642838e-02 -7.269921610643014e-02
2.960000000000000e-01 -7.313797508577613e-02 -7.313797508577706e-02
2.970000000000000e-01 -7.357761165591885e-02 -7.357761165592033e-02
2.980000000000000e-01 -7.401812095336353e-02 -7.401812095336485e-02
2.990000000000000e-01 -7.445949810481389e-02 -7.445949810481575e-02
3.000000000000000e-01 -7.490173822713379e-02 -7.490173822713458e-02
3.010000000000000e-01 -7.534483642731120e-02 -7.534483642731257e-02
3.020000000000000e-01 -7.578878780242149e-02 -7.578878780242267e-02
3.030000000000000e-01 -7.623358743959070e-02 -7.623358743959245e-02
3.040000000000000e-01 -7.667923041595863e-02 -7.667923041595957e-02
3.050000000000000e-01 -7.712571179864169e-02 -7.712571179864318e-02
3.060000000000000e-01 -7.757302664469551e-02 -7.757302664469676e-02
3.070000000000000e-01 -7.802117000107754e-02 -7.802117000107932e-02
3.080000000000000e-01 -7.847013690460915e-02 -7.847013690460997e-02
3.090000000000000e-01 -7.891992238193782e-02 -7.891992238193918e-02
3.100000000000000e-01 -7.937052144949895e-02 -7.937052144950008e-02
3.110000000000000e-01 -7.982192911347762e-02 -7.982192911347932e-02
3.120000000000000e-01 -8.027414036976979e-02 -8.027414036977068e-02
3.130000000000000e-01 -8.072715020394391e-02 -8.072715020394527e-02
3.140000000000000e-01 -8.118095359120166e-02 -8.118095359120288e-02
3.150000000000000e-01 -8.163554549633897e-02 -8.163554549634072e-02
3.160000000000000e-01 -8.209092087370647e-02 -8.209092087370723e-02
3.170000000000000e-01 -8.254707466717015e-02 -8.254707466717140e-02
3.180000000000000e-01 -8.300400181007127e-02 -8.300400181007235e-02
3.190000000000000e-01 -8.346169722518657e-02 -8.346169722518813e-02
3.200000000000000e-01 -8.392015582468786e-02 -8.392015582468887e-02
3.210000000000000e-01 -8.437937251010176e-02 -8.437937251010325e-02
3.220000000000000e-01 -8.483934217226882e-02 -8.483934217227006e-02
3.230000000000000e-01 -8.530005969130283e-02 -8.530005969130451e-02
3.240000000000000e-01 -8.576151993654943e-02 -8.576151993655037e-02
3.250000000000000e-01 -8.622371776654510e-02 -8.622371776654639e-02
3.260000000000000e-01 -8.668664802897531e-02 -8.668664802897644e-02
3.270000000000000e-01 -8.715030556063300e-02 -8.715030556063462e-02
3.280000000000000e-01 -8.761468518737618e-02 -8.761468518737714e-02
3.290000000000000e-01 -8.807978172408611e-02 -8.807978172408752e-02
3.300000000000000e-01 -8.854558997462442e-02 -8.854558997462565e-02
3.310000000000000e-01 -8.901210473179068e-02 -8.901210473179232e-02
3.320000000000000e-01 -8.947932077727930e-02 -8.947932077728013e-02
3.330000000000000e-01 -8.994723288163636e-02 -8.994723288163758e-02
3.340000000000000e-01 -9.041583580421617e-02 -9.041583580421725e-02
3.350000000000000e-01 -9.088512429313769e-02 -9.088512429313925e-02
3.360000000000000e-01 -9.135509308524041e-02 -9.135509308524131e-02
3.370000000000000e-01 -9.182573690604043e-02 -9.182573690604171e-02
3.380000000000000e-01 -9.229705046968585e-02 -9.229705046968699e-02
3.390000000000000e-01 -9.276902847891229e-02 -9.276902847891376e-02
3.400000000000000e-01 -9.324166562499780e-02 -9.324166562499869e-02
3.410000000000000e-01 -9.371495658771796e-02 -9.371495658771908e-02
3.420000000000000e-01 -9.418889603530010e-02 -9.418889603530112e-02
3.430000000000000e-01 -9.466347862437813e-02 -9.466347862437952e-02
3.440000000000000e-01 -9.513869899994605e-02 -9.513869899994690e-02
3.450000000000000e-01 -9.561455179531235e-02 -9.561455179531354e-02
3.460000000000000e-01 -9.609103163205313e-02 -9.609103163205418e-02
3.470000000000000e-01 -9.656813311996561e-02 -9.656813311996701e-02
3.480000000000000e-01 -9.704585085702111e-02 -9.704585085702190e-02
3.490000000000000e-01 -9.752417942931781e-02 -9.752417942931887e-02
3.500000000000000e-01 -9.800311341103332e-02 -9.800311341103428e-02
3.510000000000000e-01 -9.848264736437684e-02 -9.848264736437812e-02
3.520000000000000e-01 -9.896277583954108e-02 -9.896277583954199e-02
3.530000000000000e-01 -9.944349337465407e-02 -9.944349337465536e-02
3.540000000000000e-01 -9.992479449573050e-02 -9.992479449573158e-02
3.550000000000000e-01 -1.004066737166228e-01 -1.004066737166243e-01
3.560000000000000e-01 -1.008891255389721e-01 -1.008891255389729e-01
3.570000000000000e-01 -1.013721444521588e-01 -1.013721444521599e-01
3.580000000000000e-01 -1.018557249332525e-01 -1.018557249332535e-01
3.590000000000000e-01 -1.023398614469627e-01 -1.023398614469641e-01
3.600000000000000e-01 -1.028245484455878e-01 -1.028245484455887e-01
3.610000000000000e-01 -1.033097803689650e-01 -1.033097803689661e-01
3.620000000000000e-01 -1.037955516444191e-01 -1.037955516444202e-01
3.630000000000000e-01 -1.042818566867116e-01 -1.042818566867129e-01
3.640000000000000e-01 -1.047686898979890e-01 -1.047686898979898e-01
3.650000000000000e-01 -1.052560456677312e-01 -1.052560456677322e-01
3.660000000000000e-01 -1.057439183726993e-01 -1.057439183727003e-01
3.670000000000000e-01 -1.062323023768835e-01 -1.062323023768847e-01
3.680000000000000e-01 -1.067211920314500e-01 -1.067211920314508e-01
3.690000000000000e-01 -1.072105816746883e-01 -1.072105816746893e-01
3.700000000000000e-01 -1.077004656319578e-01 -1.077004656319588e-01
3.710000000000000e-01 -1.081908382156344e-01 -1.081908382156355e-01
3.720000000000000e-01 -1.086816937250562e-01 -1.086816937250570e-01
3.730000000000000e-01 -1.091730264464696e-01 -1.091730264464705e-01
3.740000000000000e-01 -1.096648306529744e-01 -1.096648306529752e-01
3.750000000000000e-01 -1.101571006044693e-01 -1.101571006044704e-01
3.760000000000000e-01 -1.106498305475963e-01 -1.106498305475970e-01
3.770000000000000e-01 -1.111430147156856e-01 -1.111430147156865e-01
3.780000000000000e-01 -1.116366473286992e-01 -1.116366473287001e-01
3.790000000000000e-01 -1.121307225931752e-01 -1.121307225931763e-01
3.800000000000000e-01 -1.126252347021708e-01 -1.126252347021714e-01
3.810000000000000e-01 -1.131201778352058e-01 -1.131201778352066e-01
3.820000000000000e-01 -1.136155461582052e-01 -1.136155461582059e-01
3.830000000000000e-01 -1.141113338234417e-01 -1.141113338234427e-01
3.840000000000000e-01 -1.146075349694777e-01 -1.146075349694785e-01
3.850000000000000e-01 -1.151041437211072e-01 -1.151041437211081e-01
3.860000000000000e-01 -1.156011541892970e-01 -1.156011541892978e-01
3.870000000000000e-01 -1.160985604711280e-01 -1.160985604711289e-01
3.880000000000000e-01 -1.165963566497354e-01 -1.165963566497361e-01
3.890000000000000e-01 -1.170945367942497e-01 -1.170945367942505e-01
3.900000000000000e-01 -1.175930949597362e-01 -1.175930949597369e-01
3.910000000000000e-01 -1.180920251871345e-01 -1.180920251871354e-01
3.920000000000000e-01 -1.185913215031982e-01 -1.185913215031989e-01
3.930000000000000e-01 -1.190909779204334e-01 -1.190909779204341e-01
3.940000000000000e-01 -1.195909884370372e-01 -1.195909884370379e-01
3.950000000000000e-01 -1.200913470368359e-01 -1.200913470368367e-01
3.960000000000000e-01 -1.205920476892227e-01 -1.205920476892233e-01
3.970000000000000e-01 -1.210930843490951e-01 -1.210930843490958e-01
3.980000000000000e-01 -1.215944509567918e-01 -1.215944509567925e-01
